acct_id,extenders,wireless_clients_count,wired_clients_count,rx_avg_bps,tx_avg_bps,rx_p95_bps,tx_p95_bps,rx_max_bps,tx_max_bps,rssi_mean,rssi_median,rssi_max,rssi_min,network_speed,city,state
eef38e180d80565708a49e8c0a475162f3a478c430df4dff1fda813e598dabe2,1,13,7,488876.125,39070.325,1670953.7000000002,159853.62000000002,3737352.2550000004,651309.5449999999,-50.6,-49,-32,-76,5000.0M,HARTFORD,CT
364b60925e461afdbb0c44152ae56bb220d28c1b3d58069f7470c111b35aede6,0,11,2,577120.2384615385,17308.87692307692,1943341.7846153842,36564.96923076923,3756201.3,912346.2692307692,-55.6,-55,-45,-68,1000.0M,JUSTIN,TX
2727a4f814be39c640754798fc09ae98eca578cabd896038518064e384653de6,0,14,2,146598.25624999998,3612.8624999999997,811142.35625,18290.46875,2504002.75625,70494.82500000001,-58.5,-58,-34,-80,500.0M,WINDSOR LOCKS,CT
cbc83cfc24aaa3739efd839cfdfd7da6d9b117f9e926776db2b73f3730404833,0,7,1,1143440.7249999999,757806.5249999999,2360455.2125000004,769637.3624999999,5592077.237500001,797909.6,-69.4,-68,-48,-88,500.0M,ATHENS,OH
32d804345052fb09c7be0433d0d128894bd206b874569309c071c8cf593e40e7,0,14,2,1337493.4562500003,26766.893750000003,4957880.256250001,81526.08125,6452194.4,363124.43125,-64.7,-68,-26,-95,1000.0M,SAN BERNARDINO,CA
00f051006e9b449a5ff8c379472e98462bade0f0f764be91dc4f1f5b8dca7473,1,9,5,36227.764285714286,14474.392857142859,205998.49285714288,119924.21428571429,875460.8714285713,365585.4214285714,-60.8,-61,-40,-85,1000.0M,FORT WAYNE,IN
d7820b9fff089c258269b3aa5d680457e5e2dd4d9d766408ebe90e0c1a5a852f,0,9,2,411151.83636363636,690639.7181818183,1089807.1363636365,964017.890909091,2088181.9545454546,1063565.2909090908,-59.7,-62,-36,-86,500.0M,CHINO,CA
23b45d4cd573d23a8a0d9b1ce948f47df7d5e801b714556194653720f7ab5778,0,5,1,904299.5499999999,16919.35,1529675.5333333332,68224.59999999999,2120771.7166666663,157188.58333333334,-72.8,-80,-53,-91,500.0M,PORT RICHEY,FL
24bf4945cf50439364629eee637dee8099ac95cfcac1e77a11c36783981fa767,0,9,1,521285.63000000006,20928.010000000002,1544176.6,105619.5,2737506.46,434374.48,-56.2,-52,-42,-86,500.0M,ROCHESTER,NY
9eadd20e2285306b1532eb933ef1f5c007aa17092a8a6e6a4fa00416a664af17,0,6,3,62918.85555555555,7298.722222222223,321334.97777777776,5679.577777777778,1262384.911111111,761970.8444444445,-55.4,-52,-37,-84,500.0M,MENIFEE,CA
71f9f99ad9b70bb7aa23eb41c89244c304b62d1d5198f23ec2df48052a15eb64,1,9,3,613684.9833333335,12197.016666666665,2326822.1166666667,40693.166666666664,2991732.0583333336,58704.841666666674,-60.5,-59,-42,-81,1000.0M,POMONA,CA
608557d265a481f3a0d5eba0141b074c77d8e7ca468c791e104fc317b1b441d9,0,12,2,749043.6571428571,345114.4857142857,2123957.328571428,1159538.2785714285,5138524.321428572,2658329.8071428575,-55.9,-62,-15,-83,1000.0M,BANNING,CA
30e47c0ec96992164022b42d36fb59e183ecee537e53f62825f9d0869f896e0a,0,7,2,461807.2444444444,18846.800000000003,1554252.5555555555,40232.8888888889,2810390.011111111,678583.622222222,-69.7,-74,-39,-91,100.0M,GLADEWATER,TX
5e8d468bff47a39f925d20c4e0545de778f3d2baac41c47bface1b4c546f9982,0,10,3,260072.23846153842,500668.75384615385,803094.5,508629.73076923075,1695832.3461538462,555165.8,-59.5,-59,-45,-85,500.0M,WHITTIER,CA
37f42f80151de57aa707a91e365fa9211d1444c052f3bd60d417c3346d4a5978,0,12,5,620656.5647058825,375892.0705882353,1502673.3705882353,401267.0117647058,1894857.9823529415,921769.5529411763,-56.3,-57,-37,-83,1000.0M,LONG BEACH,CA
3c2ab00c0f4915a7bdcb8dbaf4b89f1c49ec6a8ce1752abe2155e800498abef5,0,6,1,321356.35714285716,19851.35714285714,1198876.1714285712,32333.27142857143,2418053.6999999997,1555012.9571428571,-54.6,-62,-36,-82,500.0M,CAMARILLO,CA
94d772440fd2831298c44172b65daa290420a6849006c434d17c5c350bb678df,0,13,2,199309.89333333337,7091.206666666666,671292.42,34978.95999999999,2314724.513333333,61731.01333333332,-69.7,-71,-54,-94,500.0M,BRADENTON,FL
570b4ae4ae3b2fb80ede054ebddde9feeaa98df62a12461bf9ed040744bc02b5,0,6,1,340098.62857142865,8966.528571428571,569624.1142857143,15460.414285714285,724797.9857142856,77497.90000000001,-56.4,-56,-37,-73,500.0M,SYLVANIA,OH
216e7237bf4d8ca6865a4a18a9aa86a3e9335e158a63aaa61bc3f1b4c6309bfd,0,11,1,282333.25833333336,22961.850000000006,1056271.2999999998,109287.40000000001,2089854.3416666668,434148.30833333335,-63.6,-64,-47,-89,500.0M,FLOWER MOUND,TX
e91cffc7bac414f29cc4daecc5f95f6b2c13ffc1bae071bacf4803018ca3f16d,2,18,7,275019.548,251054.91600000003,1077557.4280000003,267256.69600000005,2181057.5,693017.5599999997,-60.2,-60,-39,-82,500.0M,WESLEY CHAPEL,FL
abe2554957d1af95cbcee3f93a181c9ec0ca71ed2d109ca5f66872764693397f,1,11,4,431239.30000000005,9604.46,1515968.146666667,34933.44666666667,1827099.9866666668,151841.74000000002,-60.4,-61,-35,-81,500.0M,FORT WAYNE,IN
8e5b68f907ed26c7672a95471164064adae319d280aa779f0b0e37c913947b6c,1,7,3,236762.42,2998.46,1041754.43,12349.17,3088391.409999999,30052.299999999996,-53.7,-57,-29,-66,500.0M,GLADEWATER,TX
d3965f33dbfacedbe5912f66902bf4b089eccf3a6d483ef83bc95fe3e4b03075,0,1,1,953471.1,3006587.75,953487.05,3006627.5999999996,955329.4500000001,3006822.9499999997,-31.2,-31,-30,-32,500.0M,HURRICANE,WV
15aaa986138e0725e7edd60eed27dfa71fbd920af9541b536fcd17c688d56379,1,4,3,79993.35714285714,18295.02857142857,300895.3571428572,37308.31428571428,1508800.6285714286,1163141.5428571429,-60.6,-71,-37,-85,500.0M,MT ZION,IL
608ecc57fdc16712691fc6b33e605bc81a47e9f4f92bbb87d14bd4934eadea41,0,4,4,144687.6875,299456.9125,282648.0,309300.4,1957901.1875,450606.5625,-76.1,-78,-62,-92,200.0M,KILGORE,TX
55473ebe57b4f5b78b159503364ce1235ad5c7072c913b874ae45c9165fc98cf,0,4,7,466293.99090909096,31565.20909090909,1299499.2272727275,213955.87272727274,4198136.309090909,421283.45454545453,-63.8,-62,-55,-73,500.0M,ADELANTO,CA
b2be6b5dee9406f8ddde83ee49b24301a093d262cba31e326e9ce466e1a0f356,2,18,6,196133.55416666667,7624.3625,925915.6458333331,23444.325,2063515.9500000002,191635.13749999998,-55.2,-57,-30,-77,2000.0M,EAST HAVEN,CT
5d9d53b8ecd8e4e66b1e49aa7e860df1df781fd9988b91e732ed7ee622c9404d,1,21,4,92141.34000000003,4701.5,505685.20399999997,17736.831999999995,1881486.332,106808.33999999998,-63.1,-65,-44,-84,1000.0M,SANTA FE,TX
893bd195d1d732f704d5bdb768d3d56b1c460e7e10c544962d4db0536cab3a03,0,12,4,910358.1375000001,32041.050000000007,2947914.4375,113699.07500000001,5359800.706249999,1074894.69375,-61.6,-61,-42,-83,1000.0M,CATHEDRAL CITY,CA
d21dcf7897bfa857011e7a59e41164c56ca821650b2aea6be247fb359cb6db4b,0,10,2,478719.9666666666,36890.99166666666,2125699.9583333335,341705.01666666666,2741048.475,369301.2666666666,-64.9,-68,-33,-82,1000.0M,HOOPESTON,IL
88e09e16fc5bb66b2de41a8c1a6dfa31cd8a34d682eca9dae3e7a4449c1dd7c7,0,7,1,325865.7,23879.7625,2410427.7375000003,59093.274999999994,3336844.8,212439.7875,-64.0,-67,-47,-79,1000.0M,NORWALK,OH
43548d3865f2b20a8837b27f3bea8e8830e12ef8e3d2d80faf0b20e80150b537,1,7,3,853492.1199999999,7908.67,2562795.2,27472.95,3863942.2,49328.07,-58.8,-64,-33,-81,1000.0M,CARROLLTON,IL
1d83335a17055b179bb2fbebced61c86f7c082b6f5fc865cfe46411749b83290,3,10,5,123934.29333333335,5493.553333333333,406339.96,13533.306666666667,707263.6133333334,100509.79333333332,-45.1,-49,-7,-82,1000.0M,SCOTT DEPOT,WV
d6cec52da4bec571d16228ae108b905659b43bbea94b5199fb8c606909c0145f,2,13,6,72273.11052631581,6373.231578947368,502222.5,5218.126315789475,1325161.3789473686,643075.9,-66.5,-71,-17,-85,1000.0M,SAN ANGELO,TX
ed21bc077809572caa7343820c49c8e8eb8d2a2f6b2ec618f2b0caeacda36baf,0,8,3,338663.4636363636,124676.30909090913,1250427.0363636361,920384.3363636364,4344164.545454546,1120231.2,-58.7,-52,-31,-86,1000.0M,WILLIS,TX
acedf9b39602d3768b04358afb80f551cbb657602ad237ae84a0f458cbcb0be3,0,12,2,91453.06428571428,14525.507142857143,562706.4571428571,54183.68571428572,1411477.9,363407.55,-59.2,-63,-22,-87,1000.0M,COLLEYVILLE,TX
a9f72538839a4b59f933a90afa73b626605e1b8527eed07206b90e0c12a803d7,0,14,0,622768.7000000001,13628.82142857143,1395370.0214285718,30553.592857142852,2073937.2357142854,335974.3071428571,-60.3,-64,-28,-88,1000.0M,RIPLEY,WV
ff75c8f170735679b5ffa11b56820b3301e8b363a48fc9b14b0022f859b4aaa9,1,17,4,423726.9666666667,294617.7238095238,1019865.0809523809,368894.3333333333,8678460.53809524,462910.41428571416,-49.5,-48,-32,-87,500.0M,WIMAUMA,FL
fc1beb4a946edd6e55d7f2ff68a0d8a4492261d85f831471ab4edf2c3bba6f9e,1,3,3,937972.5833333335,990708.7166666668,2509900.3833333333,1020360.4333333336,2588823.633333333,1039452.7500000001,-58.7,-54,-49,-73,500.0M,SAN ANGELO,TX
1b8fa677e20c9599954950a445102bc50e6d82189a421e7f5386d9ccf3a43159,2,20,7,310342.70370370377,235857.0740740741,1198642.6925925927,261016.77407407408,1814606.566666667,426203.77777777787,-61.6,-59,-33,-89,500.0M,TOLLAND,CT
74b0c97ab890b8c16230de1b24afc6f55524fda5af160162c52e4aeceafd2198,0,3,2,160465.82,21028.08,727485.6799999999,104672.45999999999,3808313.6800000006,479397.92000000004,-73.1,-80,-38,-86,200.0M,WESTVILLE,IN
2d7fbb6088b1aa98ab761e4fde03edb2b66a873d1a8c04043c0a7515e2102f89,1,28,3,291391.4129032258,13021.441935483874,1097579.2967741936,72961.24516129034,2728334.5838709674,218121.25161290326,-60.0,-61,-36,-81,1000.0M,GARLAND,TX
0338aae642836e20b9651ca29f307cabe168ec35e1fd47eea8b0ef476ce7ba41,1,5,6,673454.3727272728,1097708.6454545455,1688569.781818182,1116702.3545454545,3464026.036363636,1137500.9636363636,-53.7,-56,-14,-81,1000.0M,CARROLLTON,TX
20e2638bcb2eb47b02c822a19db51eb31a5ddf87e12833caf91f7b66ee03bfb9,0,5,1,201793.65,7002.866666666666,934311.6333333334,23474.216666666664,7395374.083333333,138239.05000000002,-54.9,-54,-33,-92,1000.0M,PALMETTO,FL
3bed189aaab7e41512415b43fb002b670f96f4ca6eb3700328e60b8204f3a4ff,0,8,2,19823.89,7977.65,41978.03,12976.279999999999,1026626.1799999999,657757.1100000001,-50.2,-53,-22,-81,500.0M,VALRICO,FL
be974201cee008b5d7ee61adb56f354646a145a30bb77b1459eaf169c57e7233,0,10,3,359182.13846153853,26389.476923076923,2162550.646153846,145162.30000000002,3697024.0076923077,507021.00769230776,-65.0,-68,-48,-82,500.0M,MORENO VALLEY,CA
3dda15db2a955a59c85c3aecabdd81c0987f8de6ed569ec3c6e1168d041d4249,1,20,3,72125.72608695652,44156.569565217396,345650.53043478256,48728.117391304346,1468406.4391304348,1681667.152173913,-65.6,-71,-29,-89,1000.0M,PLANO,TX
9ce18d1e324dd988830f713467a109684ec3a495774fc215d7b3f21fae5d10ad,0,8,1,154851.08888888892,20631.022222222226,715774.7777777778,37742.61111111111,3594397.6444444447,832636.122222222,-53.0,-55,-21,-76,1000.0M,TWENTYNINE PALMS,CA
bc8be5ed5e285d4f6498828b7345236e61a82f460df083101e3d39c230b2d30a,1,12,5,531310.9411764706,5163.05294117647,2098802.5529411766,19626.047058823526,2915688.017647058,65637.62941176473,-53.4,-58,-27,-90,1000.0M,MEADOWBROOK,WV
a36c30c6a854405436c59bfa60e07c9a47ceb477d6cae083bc245528a4141164,1,8,5,318520.23076923075,42744.59999999999,1216268.8615384614,173561.07692307697,1977563.3615384614,420065.30769230775,-71.7,-74,-46,-94,500.0M,LA PUENTE,CA
89c7760a0dea617c59e3007b18865f3087307750d3a701da3edf13a3b45c4fc3,0,3,2,867750.9199999999,37217.54,2557738.56,97164.6,3248596.66,150257.87999999998,-60.3,-60,-48,-79,500.0M,PLANT CITY,FL
00f4573677abdc9848d54815fe2391fbb418be3fe3772d2410c0203587cc8ff4,0,6,1,529396.2999999999,8624.614285714286,1878347.0285714285,22899.142857142862,3772631.957142857,142385.05714285714,-58.6,-54,-32,-85,1000.0M,ROWLETT,TX
19a079af2d1e592651e0d9f7df817b91357b01ac61489a51735fa18e4b3373b5,1,33,4,5625.851351351349,1751.8027027027026,4108.69189189189,833.0054054054056,295030.3351351351,195563.627027027,-60.1,-60,-26,-80,500.0M,LAKE ELSINORE,CA
6cb3d02cacde52694c1fe705106b98f5ee5b235ca02714749453c8a56f874104,1,13,3,140965.36875,4189.68125,932532.0437500001,20308.65625,1706029.9625,65967.975,-68.5,-71,-40,-87,1000.0M,NORWALK,CT
f120b6e639d176183ab0734095d1884061837659021f30a4a5f1cb4d7942c0f1,1,19,3,135221.19090909092,12178.95909090909,545256.4,33301.22727272727,1110600.4409090912,296954.7136363636,-58.0,-60,-34,-79,500.0M,ODESSA,FL
bff9c997fa3520271e290da404cf6fe0f77e5d0eedc87c2865411c5ad3a5ef61,0,21,2,244357.13043478256,62655.88260869566,1025438.604347826,166410.34347826085,1844340.5260869565,1209021.8217391304,-61.3,-64,-38,-83,500.0M,MENTONE,CA
b8bd438dbbad8939c6e8ff8df619e36883631da77a6e4177f0d7f2a227e0bf8a,2,12,6,512035.64999999997,592079.2166666668,952050.3111111114,599596.2111111111,2090060.7500000005,637603.1666666667,-52.2,-52,-35,-78,1000.0M,BEAUMONT,CA
a350a8f1d8768efa5092cc63140387513b9799ecfdbed2dec858db4a04edc7b2,1,33,9,155996.74761904762,20186.92619047619,967038.9095238096,173226.70714285714,1572600.3952380952,371578.2,-64.8,-67,-24,-88,1000.0M,WESTMINSTER,CA
1577aa669c9f7e844e00623c9d93fe7840af8561b671f411020cad803fbe5074,0,18,2,268539.16000000003,301459.71000000014,586383.175,309371.8249999999,1921894.9300000002,324494.43499999994,-56.2,-54,-38,-75,500.0M,TRINITY,FL
ded3b57a6ef20845bb65a6cb3c81d2091be11dea08ca93de54b898ec845d052d,1,11,1,518626.00833333324,21441.358333333337,1357225.8666666667,59887.916666666664,2585535.1,534276.0833333334,-50.5,-51,-12,-81,500.0M,TEMPLE TERRACE,FL
a541bfbc87decd2d425474069eadca4f4d046160f55e4956dcf0b82699c4a859,1,15,5,666683.8899999999,10442.505,2247610.725,19928.685,3375482.3599999994,742905.6299999999,-60.3,-61,-25,-85,1000.0M,NEWBURY PARK,CA
245d6c2af9f8b47db5c1ba3466b09d14d06d9375183586283901a07337bdc18b,2,15,7,426390.08181818185,511169.29545454547,646373.4090909091,549938.5227272727,1491140.6318181818,649544.7818181819,-58.1,-59,-30,-85,1000.0M,MARION,OH
b53896f83586f3be7aa97aad3330c6a1128d61c2b530aa9fa67c636285a56812,1,22,4,305958.9115384615,17415.053846153845,1898826.8653846155,98672.89999999998,3943823.2807692313,346353.80000000005,-59.8,-62,-34,-81,500.0M,STAMFORD,CT
b3f81697cc6dad829b65a64bce57a4d9387ba6eee83530c97194704c2013e230,1,11,11,35656.32727272728,2085.2227272727273,116926.02272727272,5288.281818181818,1469591.5,44625.12727272727,-54.4,-58,-39,-88,1000.0M,LEAGUE CITY,TX
d2430d20844c2440e99fb882d0dbbc4f772913694c876c01a979b0beee102197,1,8,5,334122.10769230773,12810.492307692304,1553416.0153846154,30435.446153846155,2833927.9846153846,425149.3538461538,-63.9,-67,-34,-86,1000.0M,ROWLETT,TX
73c6cc4974fd364633fd6e9c889a9742b3c0e0d84c4f1c09018c2454dda9b106,0,7,2,649975.9666666667,15289.855555555558,1868766.0888888885,26643.93333333333,3224951.044444444,748459.5222222222,-67.0,-63,-45,-86,500.0M,WINTER HAVEN,FL
8bceae01a8b1578c104abf0b0f4b184e47713fe0389c0f3ff302b79f5616def7,1,9,5,202106.56428571427,16457.457142857143,748096.8571428573,55392.135714285716,1051959.3071428572,183583.7857142857,-57.2,-65,-13,-83,500.0M,HESPERIA,CA
0687ceb6eac518772459dcf976ecbe08f400f4b0b8f470cb8fa4cec4f420bbb9,0,3,3,1553091.5333333332,4634772.866666666,2097572.0833333335,4623339.05,4622321.05,7549395.5,-59.0,-59,-52,-70,2000.0M,STAMFORD,CT
5146239045a9e55a5d1c53fc7d8f907f3c68c7637c756f2ded68f711fac48200,0,4,4,501469.0625,1510888.3250000004,602169.375,1523247.7625,1933249.4000000001,2057174.1625,-55.5,-62,-28,-81,1000.0M,JACKSONVILLE,IL
decda8b25a8c34b473b27ddb0d6a25aa977597bf9df3fb45a5e9ed43e1e69dfb,1,17,7,582968.4666666668,30733.92916666667,1410603.2458333333,49005.608333333344,2449979.1666666665,802759.875,-52.4,-52,-33,-83,1000.0M,PALM HARBOR,FL
408f3e1a40bc365a23b87790777d5ae6c7e50bedf573ea2d7ef998e7311505a1,0,5,2,1363885.4142857143,862077.6571428572,2600947.5285714283,906026.4571428573,3320960.0142857144,969305.9714285715,-57.8,-59,-33,-70,500.0M,TERRE HAUTE,IN
c2dd157e65814f85c8f2f6dfe52b00f57a2b20f1b7cc96ed5250e0f8ad72df1b,2,21,9,186505.94999999998,6942.939999999999,460540.91333333333,11016.890000000001,1754227.0133333325,453164.08333333326,-51.6,-56,-21,-84,1000.0M,TAMPA,FL
c57cdebc1a29b79c39f4dff4e60783b6d6eaf8e7c83ec5e186d7ac1d9ac86124,0,9,2,302906.4090909091,16336.227272727272,1481967.2818181815,90894.5090909091,5529701.0636363635,448626.36363636353,-57.0,-56,-31,-82,500.0M,HOLIDAY,FL
a64b9a2b408f5461d80152aca6950d6a9f73f02f71bd81374f8463d8e1497ba4,1,7,7,103635.19285714286,4678.421428571429,578837.4142857144,13226.492857142855,738620.5785714287,17525.792857142857,-63.6,-64,-51,-77,500.0M,TAMPA,FL
f943bde3b40dcdaa750e194a56a589f8d7e6c6d809a4072d52edd5d3b3f3d339,0,10,1,97405.54545454543,3501.818181818181,687331.5090909092,14691.300000000001,953052.2272727274,86445.93636363637,-51.2,-43,-31,-79,1000.0M,HOOPESTON,IL
4faccf85e14a0ac946dcb4db817a73c857b5d5f989641725029eca779f9f5f5d,0,16,1,105893.22941176471,4770.800000000001,520264.35294117656,12682.082352941177,1643446.2000000002,85726.13529411763,-63.7,-64,-39,-94,500.0M,TERRE HAUTE,IN
f5851affdbf75cbe606a91424adbc741689b31df91ce0bc4866b32ade6128799,0,11,3,581759.5071428571,430124.5214285714,1643619.3000000003,504833.12857142853,3050242.3571428573,772516.2857142857,-67.0,-67,-50,-86,500.0M,LONG BEACH,CA
5bdb3e4ad865d0114ae1751381b2209bb68554d3464fc4495c3296f3aee6df61,1,20,4,810408.9083333329,1151911.2999999996,1072709.7125000001,1166966.6291666667,1649303.5958333334,1737216.7458333333,-58.4,-58,-32,-89,2000.0M,SPRINGTOWN,TX
6df1ff54c730d7c3ef4a57bc00ac99aba8ce7303a350a5710a3b0f416e1308c2,0,14,1,407546.7733333333,12605.333333333336,1933927.2599999995,62796.439999999995,3104011.2399999998,192498.9533333333,-64.0,-64,-48,-83,500.0M,ROWLETT,TX
b77e51c9fae126a7e550a5d083470717e3c25ef5785d026e25e72b006c85e249,1,11,4,197431.44666666668,57131.733333333344,757070.7933333332,82030.18000000001,1658028.1999999995,987589.7533333334,-43.7,-44,-19,-73,1000.0M,TAMPA,FL
ec3c386978f575892a4a238cc91647254146d5ee7edd15cd96cf05d30dfd61e5,0,3,2,607899.2200000001,1204835.2200000002,1849189.2400000002,1210245.1,3660972.499999999,1272815.98,-57.9,-54,-34,-85,500.0M,LAKE WALES,FL
5a4790085fe6b8ef6b6c753bc22f6f8e13f324fdedc5472fd712bb5d24b9bada,1,1,3,47357.025,32782.4,153169.875,13283.45,989299.0750000001,1003316.5,-65.3,-63,-61,-83,500.0M,PALM DESERT,CA
a130e1b75f15f20430175863056df0585e2ae9758dcb7535d5dacb17221d695c,0,5,2,2600088.4999999995,3859461.2285714285,2721524.1428571427,3883082.6571428576,3310901.1999999997,3937176.942857143,-48.7,-51,-30,-77,2000.0M,GARLAND,TX
68134b78432dfd2f049fe0064fce3a0beac83507cbfe11e2998af4cbf3d63198,1,15,5,252600.19499999998,305647.54,1681999.4750000003,317041.73999999993,2832032.1149999998,431133.26000000007,-53.1,-56,-30,-80,500.0M,ODESSA,FL
4922200019586c98b1761fb860efc40f354c2307d44f23ad0d03bff79b55863a,2,10,5,596451.4,400822.4933333333,1709441.6000000003,427858.74,2558861.846666666,573170.7466666666,-57.8,-59,-44,-88,500.0M,FLOWER MOUND,TX
767570e53797254a702003560253c2b04f4c996483d82262e1dd592676da17cc,1,9,6,965546.1266666666,410848.5200000001,1564092.1066666667,423163.8,1848076.8133333335,431531.68666666665,-48.7,-49,-31,-72,500.0M,PARRISH,FL
e6301e9dba44acff0b0fa8a8403624823869239999e238abf93a0e0053bc76dc,0,5,2,626701.0,17207.285714285714,1685315.3285714283,66322.25714285715,2273187.0142857144,97288.57142857143,-75.4,-79,-36,-91,500.0M,NEW MILFORD,CT
e89d567f53f1ce04772cd571a3d6923152220abb9b107fb4a0ee82c89469345b,0,8,3,533464.5272727272,63882.23636363636,1696774.318181818,515437.5363636365,3219954.9181818175,770446.0454545454,-62.3,-62,-43,-80,1000.0M,LOGAN,OH
bb2245bb69d8c55d7a4fa1f7c854f6ce19a74fcb850c00f5db7edaed6ac9834e,0,9,5,118287.45714285714,10897.392857142857,535371.1571428572,20757.778571428575,1639361.992857143,280575.4428571428,-46.6,-45,-35,-66,1000.0M,RIVERVIEW,FL
3c87f8ffe02d991462a9c3521ca12e3ec84710fbe1b8d0d87606268e070f3263,0,5,3,681096.1875,21501.7625,3017637.3375,39838.9,5084961.850000001,1601414.7750000001,-53.6,-57,-28,-76,1000.0M,PANORAMA CITY,CA
c5f678503564d6dae4277950d5d78122bccbcf7d4fd33d29b8da02b64b7c007d,1,16,12,298589.02142857143,13957.971428571427,1630950.4035714283,41946.582142857136,2916369.078571429,344156.7107142857,-67.0,-70,-43,-85,500.0M,VERNON ROCKVILLE,CT
183a12fa1fcce8cc77109f78fe275d4e29b0a585f1fef013be63098d59832188,0,8,5,375110.4692307692,893044.2999999999,1127995.1307692307,1171786.8846153845,1833680.1,1412890.8615384619,-51.8,-54,-16,-80,1000.0M,MURRIETA,CA
7cc6dd4e8a3ae562922e190a6388b8a94598e4b544d622294b8839e713156d57,2,16,5,117049.14285714284,4815.642857142857,678459.9142857144,15025.038095238095,1145071.823809524,138288.20476190475,-54.3,-52,-40,-74,1000.0M,FLOWER MOUND,TX
c369f80e8c618eaa2e334a5098f3728685cb9700fdcea65143bdf2f358db9ce0,0,3,2,915362.1600000001,1180018.9,1174147.24,1195098.94,1174643.78,1211683.12,-59.6,-60,-36,-65,500.0M,BRANDON,FL
2bc65340e1ae5096e43dd157fdb6fc0843935c7ccaa15354993b9c9fca66b820,0,11,4,696674.34,24033.706666666665,2528341.2133333334,157853.31999999998,3410637.9599999995,321656.1933333333,-56.7,-55,-41,-77,1000.0M,HITCHCOCK,TX
d4b85c624e0f05fd0c0ba4392bcadaa0ab0b106a56ee267932583e0af8d62bfb,0,10,2,407873.2666666666,14304.841666666669,1849767.8499999999,67482.94166666667,5033639.291666667,263736.4083333334,-66.9,-65,-54,-89,500.0M,LAKE ELSINORE,CA
340c495b07863ff9770dbefd3b07021ef0486fca3d9a14395ec6062cc0f64428,1,12,4,158373.88125,7854.550000000001,597628.2874999999,21166.61875,1351340.7812499998,252994.3875,-60.2,-63,-15,-86,1000.0M,CALIFORNIA CITY,CA
5223aac294761d784117f13ba2505069a1ef59155195a4e10441c18c7ddb3a95,0,3,16,2.8509760273684215E7,3.9832136E7,5.431077626842105E7,7.487446402105264E7,5.5074102715789475E7,7.525166639473684E7,-55.9,-53,-42,-79,1000.0M,WESTMINSTER,CA
46e548671f96ef94496275b27d4548c19b72d1f2e5cadccb563f7fd04c7d3cad,2,18,6,70705.47916666667,4429.5,502090.57083333336,13765.10416666667,1688591.2541666671,305017.92916666664,-58.1,-61,-30,-84,500.0M,LEON,WV
61425ae885b6b7f978cd77be32bd7dcc8ea36b85527c5c28c872e27964a8ffe1,2,3,5,90827.3375,10246.387499999999,441400.12500000006,113012.975,619094.2375,120731.975,-62.3,-64,-56,-65,1000.0M,HINTON,WV
e2708b7e3bc3f482e773dc3970b15fdf34e78ed78e1af5fbce2914a1efe89f1c,0,10,4,318375.52142857143,21656.350000000002,1771451.442857143,57124.43571428572,5138114.778571429,1181902.8071428572,-61.8,-63,-39,-86,1000.0M,REDONDO BEACH,CA
196ae5e02fef12801c618ed4058cf5f0db700647bfea85cb11873c872619e84c,0,10,1,336884.7,11806.499999999998,1969927.7818181815,57127.83636363635,2848199.3181818184,105771.77272727272,-64.7,-68,-36,-89,1000.0M,DURHAM,NC
96627563801a36616c0cd01c26135dbaeb49ad43069759d063d0169729cd291e,3,5,7,606252.6,511909.95833333326,1075928.0499999998,529034.4333333332,1381638.1166666665,615639.25,-56.5,-59,-38,-79,500.0M,PORTLAND,TX
9cdcc0624b890ae4c0efef191cd1afe2240c5504923ebf0c77e9ea75d600ef40,1,15,8,228159.25652173915,8467.14347826087,535501.1913043478,15798.256521739135,1299067.8652173916,336713.3869565218,-48.2,-49,-23,-71,500.0M,POMONA,CA
11ee3f04ecb6a6a8a9e9defb14759ef0954a93671f5f095aeafc4426f79f7d0c,0,12,2,204207.75714285712,24578.492857142854,554835.3714285714,124343.84999999998,1591487.4285714286,259942.4785714286,-54.6,-55,-27,-86,500.0M,GRAPEVINE,TX
ff01cc4db8ec470f9a093bbe40d4a0eb4ce4e1e741f5bc367f0f32063d88180f,0,17,2,852052.6,194959.84736842106,5485463.621052632,346942.3631578948,6771074.921052629,484523.3789473685,-57.6,-66,-29,-79,500.0M,VENICE,CA
c025874b47a079fa1db4851fc428915a3a4e5847c2abc23d9ff3f230e2599c1c,1,10,3,95574.82307692307,116561.43076923076,616224.9692307692,465218.2615384615,1610582.6538461535,778701.9461538462,-62.9,-63,-48,-90,1000.0M,WESLEY CHAPEL,FL
58db133417e55a18867b02e98e2d73e4c2d21b1705efa4dc8274c2fcf1d2d0ca,0,5,1,205457.9,3334.75,894842.3666666666,12935.966666666667,2259705.75,26193.600000000002,-66.4,-73,-36,-80,500.0M,ENFIELD,CT
3a23ec04ec0e0196db0308a5157e6d4264a9143b2facc24ee2f3e6636070bcb9,0,8,2,571701.7500000001,9642.649999999998,1521020.4600000002,20560.59,3624252.1400000006,103480.07999999999,-49.8,-37,-34,-76,500.0M,YUCAIPA,CA
687aaf5ec1e4d66c73e64be6d84475b2a8fe95f05220d3afc182d5ac97a4ed6c,0,20,3,392175.83043478266,27434.20434782609,1351663.2608695654,123071.9652173913,2432186.5782608693,323245.58695652167,-60.4,-61,-31,-88,2000.0M,PLANO,TX
